Index,Date,T_Index0,T_Index1,T_Index2,T_Index3,T_Index4,T_Index5,T_Index6,T_Index7,T_Index8,T_Index9,T_Index10,T_Index11,T_Index12,T_Index13,T_Index14,T_Index15
11,2009-05-19,-0.019304439506931424,-0.02960101652958799,-0.021392010405401906,-0.020390719199280285,-0.020364575499827352,-0.008085456276015004,-0.023874856394855187,-0.022041287331953197,-0.015925842754485074,-0.014868602967021777,-0.0275922873172156,-0.022452618452284814,-0.024569412561482134,-0.032126557202242674,-0.01159403644321345,-0.042016856420798915
12,2009-05-20,-0.024587810076091843,-0.030246973472245628,-0.03421360057547844,-0.03928049009864212,-0.029631686127915502,-0.015209756236376631,-0.026821364675016987,-0.026373689153206103,-0.01984937492667232,-0.01723561233675482,-0.022389514667356628,-0.03784124753004911,-0.02991153074431788,-0.039759492910766345,-0.014498401377052885,-0.05047091511169401
13,2009-05-21,-0.021349230217780738,-0.03052394846828741,-0.032156640253303774,-0.02876116414568929,-0.03357795966276439,-0.009485881510924131,-0.026205759099141118,-0.02132371326247501,-0.01961415289639236,-0.01840544148467076,-0.02773591340763791,-0.03357492871719185,-0.03346754303503098,-0.03703303157596966,-0.015381704152965886,-0.04881276912825083
14,2009-05-22,-0.027426749612996466,-0.03605906154005495,-0.03109921558997719,-0.030979185038732218,-0.032052833793322986,-0.012618153438629652,-0.028799484908824738,-0.030619737937847766,-0.019412728305428353,-0.021609578217826036,-0.032902334570451136,-0.030884426297939943,-0.03402876347121378,-0.04434996540577502,-0.017243158283005437,-0.053370914281754805
15,2009-05-26,-0.017351425401098422,-0.02888434765287306,-0.021897999391671325,-0.02435678888965361,-0.031604081959346886,-0.006937675800406958,-0.025607036658382085,-0.025323849755457293,-0.020713904574648882,-0.013962541677266788,-0.030907125773457403,-0.02732620571437176,-0.02774162235510544,-0.0317886665900555,-0.011951415402079075,-0.043508499188100375
16,2009-05-27,-0.01773116067038708,-0.02726904695843125,-0.02312474504430966,-0.01876217021970939,-0.021978926081235084,-0.007333958172859507,-0.020212327702324097,-0.019350032933635502,-0.017331784465079166,-0.01726247194100474,-0.024815679619048223,-0.023169222531268713,-0.027484431874249853,-0.032016654454435425,-0.013557610521379927,-0.041756332945986345
17,2009-05-28,-0.02791645945086347,-0.034791675302982314,-0.03586459774154602,-0.039941614194196805,-0.032827528477129414,-0.011202523018304895,-0.029730693817493277,-0.02776482719277947,-0.027928434769182053,-0.023360287933298408,-0.0340460942615025,-0.034651142446213395,-0.030770546643358807,-0.04528982608499935,-0.01448777627110414,-0.051867500298604687
18,2009-05-29,-0.017322306381580423,-0.026246480597059006,-0.022859652747264557,-0.021497558241417986,-0.02647066340039457,-0.007387745146742774,-0.02312479367927918,-0.01673197743092952,-0.019838493048088497,-0.016207872923383004,-0.026428212768210713,-0.01983518802215513,-0.025135101527120243,-0.028275254867811093,-0.010678764033902284,-0.0400900323651887
19,2009-06-01,-0.018306809214207288,-0.027656545545698748,-0.025092152303828528,-0.019597762018454475,-0.02443865601741837,-0.007222228436298276,-0.021079740846088487,-0.017129867068394682,-0.017824815445624535,-0.016875669727764823,-0.02569905511242254,-0.022769358145831944,-0.02616914600009873,-0.030360044024320243,-0.011797235968270413,-0.040649216720576135
20,2009-06-02,-0.016199023298736032,-0.023175074902644477,-0.022774646826172116,-0.021784197891571506,-0.029564101919667903,-0.005378001397526312,-0.02250975769598914,-0.017958663277031137,-0.023402144967810568,-0.014221975149509045,-0.018213386360756173,-0.028693114581548457,-0.028827225529722014,-0.025946519285773236,-0.013707434078731977,-0.03917862203299454
21,2009-06-03,-0.017855712081059055,-0.026109043459899766,-0.019298867405143933,-0.02106924815109575,-0.026843552120058848,-0.007829085081620243,-0.02076803066087549,-0.02465164552550807,-0.019193914919118593,-0.011649258319670917,-0.01890016299161467,-0.02736878280304226,-0.028279653452245226,-0.025668013176794905,-0.01317363448861466,-0.0389074760684148
22,2009-06-04,-0.014502077902273243,-0.02126375527360052,-0.018249818321443897,-0.015716358054008173,-0.01694457330786102,-0.006969573350177819,-0.01659422056094927,-0.012366170703723445,-0.013348599478175878,-0.0124105513536234,-0.015417035082798281,-0.019976095596359003,-0.024023008997721192,-0.018637577308188092,-0.009685818808228623,-0.026322490790919202
23,2009-06-05,-0.0350783058677252,-0.03910622411035076,-0.047660545370077585,-0.04375431602392812,-0.04291413882253321,-0.012451968293670365,-0.03765848250635873,-0.02683625431018468,-0.027460308796041426,-0.03190453095429441,-0.03847688677981419,-0.04214950333114333,-0.03999732151077434,-0.053248376659718544,-0.019346108315768724,-0.060431204524175185
24,2009-06-08,-0.012122857333832246,-0.02197216825059,-0.017870294345050306,-0.014232903905509775,-0.019504334346727308,-0.004473980562059693,-0.018074351488357197,-0.012588896296516746,-0.016841826766705155,-0.012369165765965992,-0.019554298427468607,-0.020062928565978893,-0.024375903630377102,-0.02037034232399499,-0.010783024776346736,-0.029806366566918388
25,2009-06-09,-0.015116568564151524,-0.02141671188030625,-0.014269448675903023,-0.01512305788438169,-0.017007205249421394,-0.005969848753237704,-0.015369600663361668,-0.017894542616330465,-0.016179221641267432,-0.011185374532651263,-0.014937976941374956,-0.018082311673325326,-0.02342358381738619,-0.015909044488380607,-0.008890159600526073,-0.024994141609531263
26,2009-06-10,-0.011657185571267716,-0.024211481118145375,-0.017598248949419505,-0.01439781142787712,-0.01662821686178929,-0.007659587858879899,-0.017365219798063034,-0.015840908064350376,-0.009712528997340028,-0.010429491163125446,-0.021704230115664712,-0.020890860273210167,-0.020794012775359274,-0.023248021896734885,-0.010484204459225481,-0.032649203382596706
27,2009-06-11,-0.028606312990934486,-0.03272521282928239,-0.03824140657718632,-0.03947496498288793,-0.044048353256117896,-0.009771156098244365,-0.03371639297146511,-0.027597821512429472,-0.0294440596711405,-0.023585137196183017,-0.03066463379055019,-0.03980860488070822,-0.04013330042968406,-0.04338651123004088,-0.017439994314542292,-0.055572161858730616
28,2009-06-12,-0.02352984445344116,-0.030039641304866613,-0.030211595821562756,-0.029260109685855584,-0.023679386937018494,-0.009381936923607921,-0.023486129550402985,-0.019620498334735052,-0.017526054621218937,-0.01969427387715029,-0.027960578026179645,-0.027582997415649766,-0.026233024097692834,-0.03461315221044585,-0.010760644114847845,-0.04191106716518736
29,2009-06-15,-0.020197857329402078,-0.02795805152186966,-0.03013574473158464,-0.03042252624349477,-0.03838995279456431,-0.008604583520119283,-0.024719265077384665,-0.023877046919514668,-0.025537670213897107,-0.014369749045201193,-0.021372435551516033,-0.03669708423002639,-0.033487407021113254,-0.030930485522577968,-0.014573498093872272,-0.04648698127835582
30,2009-06-16,-0.026759482569868216,-0.03048014430837117,-0.033097527751683675,-0.034499194035550386,-0.036967950108036905,-0.010936108969305428,-0.029022169128218415,-0.027697083130258256,-0.024645511009773212,-0.02231368833880779,-0.024987738199089563,-0.03337267631939069,-0.038200429602769224,-0.03886176759392597,-0.016687935501381434,-0.05118370126642313
31,2009-06-17,-0.020331806892207305,-0.029289074681502297,-0.030467020925552583,-0.030894338260018264,-0.03082273286388864,-0.009662051543762795,-0.025715321108126264,-0.016254631595097636,-0.023769163601109006,-0.01969480983436208,-0.02635034660212059,-0.028730736168373343,-0.03110442208474557,-0.03382610035971253,-0.015175575027031134,-0.04503143445907231
32,2009-06-18,-0.021596110835450655,-0.026147796309119297,-0.030764042967524868,-0.02655045560258927,-0.0245543593715291,-0.009142644907253902,-0.02076690103269625,-0.016803057023550363,-0.018051309856894012,-0.019661599800561425,-0.020696600479224756,-0.029127713595125795,-0.02838451388923279,-0.03118859186910746,-0.011969580694481513,-0.04085440252003091
33,2009-06-19,-0.026182617156532507,-0.034059526909205155,-0.03377304597981667,-0.03962277947226166,-0.04089874703867942,-0.00833357926581945,-0.0321461678134317,-0.028086276965008813,-0.03206780241056293,-0.020394415767096847,-0.031344526944238275,-0.03770725403077998,-0.034784874343351244,-0.03636635638535253,-0.015721162270341607,-0.05233132977678387
34,2009-06-22,-0.02601383814708805,-0.03433590750575879,-0.03180913072111224,-0.03577944859137265,-0.042600993906952773,-0.010462004983789797,-0.02989993515798435,-0.03591579966074216,-0.02816067159480909,-0.019647841574609276,-0.02966367029647676,-0.03848645195034639,-0.03961208291919484,-0.04021209767133695,-0.019044266229475297,-0.05527631666904231
35,2009-06-23,-0.021538440774252248,-0.031416550595385735,-0.03259703766389212,-0.039168005245006056,-0.035947211178697105,-0.011234727730722864,-0.030543480151625776,-0.026170164398012882,-0.026031026940451063,-0.019262592833791913,-0.030087911264984047,-0.032805744089485715,-0.030326736772313168,-0.03559759619568858,-0.01422698534721115,-0.051917791422118414
36,2009-06-24,-0.01748742967706262,-0.02495517905932736,-0.026846903998170135,-0.01973269765703123,-0.02200451146109573,-0.0074908769087693216,-0.017766983360799266,-0.014352602816139176,-0.01599383034391769,-0.01668248834309124,-0.021168328954580713,-0.023871815320927598,-0.024889947780351043,-0.028862078234694263,-0.010763074687484319,-0.0373004478704182
37,2009-06-25,-0.02175824664660788,-0.03202146063031422,-0.024372713396427496,-0.027258627646053357,-0.03030701650778224,-0.010194022819154741,-0.025128209267066704,-0.028219644835298093,-0.019519399636333958,-0.01359486173632488,-0.02637933287697419,-0.03240740644115634,-0.030627395102423512,-0.03490197726470377,-0.015060713455626573,-0.04583782465016519
38,2009-06-26,-0.021431041106038412,-0.03019527169254614,-0.029678973589921016,-0.03120195645277945,-0.03672356337723262,-0.009630315341872758,-0.02521339099603035,-0.027109503117710765,-0.025344327555676678,-0.017358638951779155,-0.02399544360887303,-0.03504169823905212,-0.03472481592711785,-0.03484182317960865,-0.01723261874696134,-0.04952148599443421
39,2009-06-29,-0.019048367151431312,-0.026994169415488132,-0.02422639821911915,-0.028786062974525857,-0.03748512824112887,-0.00704258180571037,-0.023633339375498167,-0.025846582456868012,-0.030773238314900954,-0.015679320001902322,-0.02131559559607435,-0.028370546549445916,-0.031987580198111105,-0.023509113480193324,-0.013613338685902577,-0.0437289679379855
40,2009-06-30,-0.016114020563663678,-0.027730990637344473,-0.022282148348526543,-0.02775969728221752,-0.027360012357535938,-0.007378063498981237,-0.02167350847268059,-0.025068756617118118,-0.02416959147791582,-0.013488845564475634,-0.02316348846126952,-0.029267960509657413,-0.027968559734548825,-0.025612409221670678,-0.013433452362245257,-0.04048393212240046
41,2009-07-01,-0.014215920194027403,-0.021329876980207337,-0.019560341333955948,-0.015927810305008155,-0.015598673636728403,-0.00650100855491132,-0.017550661573317042,-0.012843534005104974,-0.013913412175521995,-0.013518255660665588,-0.017867312389620416,-0.016898290318177037,-0.020450661676542005,-0.022452036104467953,-0.008914014573475596,-0.02977884387465959
42,2009-07-02,-0.015101413362878418,-0.028186035467193865,-0.03191044071297309,-0.03854940836252383,-0.03400754088020418,-0.007794777388312674,-0.029455975561710673,-0.02422981617697055,-0.028764862042598694,-0.013851793718614917,-0.0295164520499557,-0.04017408043692868,-0.029010225964638377,-0.0388029439013886,-0.014687747536947175,-0.05028883984016836
43,2009-07-06,-0.024743137277684138,-0.03504167160459031,-0.02867935994869715,-0.03500818240694158,-0.033716629650881035,-0.011268120557722179,-0.029859893808285208,-0.029575308523600522,-0.028247000532498356,-0.01764043663169687,-0.03223472332088404,-0.03679542933755399,-0.03352253055973311,-0.04562337164180432,-0.019119294095377805,-0.052884833729940586
44,2009-07-07,-0.02464169901659309,-0.02972076495402847,-0.030773332704049555,-0.038007023020522966,-0.041393751741514634,-0.009067370446335762,-0.03054078419652938,-0.03126936180801167,-0.03370504383087746,-0.01921374979899644,-0.02338747948336,-0.03657444834025967,-0.03783914603402764,-0.034258613926179154,-0.016891940918383704,-0.051440999375538365
45,2009-07-08,-0.01867183927584786,-0.0283056111543733,-0.022589199581025884,-0.029889924189071215,-0.03483351377666983,-0.008503768130514164,-0.023500447905630606,-0.029613527842312734,-0.02882225686872767,-0.015870402353811104,-0.02424000508968629,-0.026662234376776478,-0.03170071617011757,-0.026031529926655503,-0.013731721596125481,-0.04512889167527446
46,2009-07-09,-0.021257610358147487,-0.027040716596381846,-0.02638000233252211,-0.02634130545783429,-0.023139588995716717,-0.008088409761333796,-0.022811838233838453,-0.023109499891259773,-0.01520984287265045,-0.017918969897769157,-0.020874323258361676,-0.026713692766640238,-0.026564622893288734,-0.023679202681262907,-0.010768376801692155,-0.040039455400375006
47,2009-07-10,-0.025988916661395602,-0.028746900192209886,-0.028903729543266303,-0.022152164779879736,-0.024896788289400493,-0.008917084570074145,-0.02071974678688661,-0.02215540425563348,-0.01908377482191631,-0.020216542342989342,-0.020545330572707823,-0.027501158973452303,-0.0283510122220517,-0.03504145232134182,-0.013121218049562634,-0.045176334042376955
48,2009-07-13,-0.020946755014918297,-0.02674712701463519,-0.02292682122163091,-0.02400524214244496,-0.029079365230157528,-0.009101540945905998,-0.02172610778300296,-0.0265542014603622,-0.021111783795660786,-0.01517443866976889,-0.018324227918127132,-0.027361026408741426,-0.03141337514397372,-0.028192900533286668,-0.014059164219108819,-0.04279928102644161
49,2009-07-14,-0.019048392089375588,-0.028185832561226982,-0.020076347200831877,-0.024810713627043415,-0.02793130988990009,-0.007486474984063533,-0.025373551051057534,-0.0268604578617374,-0.01934103057370504,-0.01044038193977806,-0.025347649803446927,-0.030241237598228773,-0.02617340573520031,-0.03147147460731048,-0.011516439486414513,-0.04107780853964569
50,2009-07-15,-0.023579626153047095,-0.03129560757113323,-0.02704482781083642,-0.02970152326711722,-0.02733517743159124,-0.011675370919497297,-0.02351512134967484,-0.02517735563400637,-0.01835788490708034,-0.017028120792938736,-0.027407775081957166,-0.02986445029134201,-0.027510551156878706,-0.034671717924974546,-0.012139738800343242,-0.04468590790147857
51,2009-07-16,-0.01852006654266004,-0.027290379132450776,-0.023838495539004217,-0.0225254113176111,-0.035708711615800984,-0.007932068800051187,-0.024597947099533394,-0.023254840781644796,-0.019944197185401868,-0.013733704439199707,-0.02258257202926882,-0.027965270457832706,-0.031206173737640695,-0.027190088112921812,-0.013397027723734396,-0.04315642697153258
52,2009-07-17,-0.02317492282342939,-0.02911399614004412,-0.02330597684980858,-0.024573696425576354,-0.021011596747122028,-0.008087053862450946,-0.023789363086972017,-0.022040012749668283,-0.017263784681709825,-0.017789240779704545,-0.025247371899368792,-0.027841843797122883,-0.030420581624659514,-0.03254245835177035,-0.013008023647175149,-0.03994393347632353
53,2009-07-20,-0.02659745843683215,-0.03138684365089517,-0.028361628645312657,-0.02930526601898663,-0.0319112231539907,-0.011400390148104572,-0.02406337257460453,-0.02790211391696989,-0.023945188422125174,-0.02024885234036538,-0.024877981657788012,-0.029009802292978913,-0.034322345461773776,-0.03792881123487295,-0.015709046598950754,-0.049361794372722104
54,2009-07-21,-0.020778147928782815,-0.030773988894334386,-0.027953866368158425,-0.029741917628978078,-0.03753801605868979,-0.008362638001052579,-0.028843322415472095,-0.02331210688492172,-0.025604447930709286,-0.017144407572586964,-0.03043969519840655,-0.027702685321714958,-0.027095251574757253,-0.0342066154577435,-0.013279053673814663,-0.047816441304233064
55,2009-07-22,-0.021929261755062147,-0.029449640917393632,-0.02807100256901493,-0.03425296792626352,-0.03450370045679275,-0.009273937380434884,-0.027330781127225454,-0.025733807218060206,-0.025191296924880254,-0.015755842574787102,-0.0275590160770618,-0.03387668428492853,-0.03239341349130936,-0.035329781539836416,-0.013440244644312052,-0.04676052858753112
56,2009-07-23,-0.018318605421783072,-0.027027508884482705,-0.027971400346538774,-0.03182430977225245,-0.03239650949844331,-0.008081980003038445,-0.023695327935422405,-0.02341960229943374,-0.02162663343524984,-0.013199865883175168,-0.02139447578859491,-0.037635824751486524,-0.027962574626421637,-0.025936026523480135,-0.012153329493328527,-0.041616317504374896
57,2009-07-24,-0.015633769878179073,-0.03005017827208052,-0.023668452112381718,-0.02375368441660003,-0.03479928391119612,-0.00989092349954861,-0.022355549762976327,-0.026597644810118937,-0.01989283961891598,-0.014616770424127056,-0.028468914466071294,-0.026253284499616013,-0.030637580811733133,-0.029908398695617233,-0.014880610192537898,-0.04635569289961256
58,2009-07-27,-0.025338966769586673,-0.03423123833694444,-0.03061194584721207,-0.0354377082788801,-0.04513547645106933,-0.010049117759625322,-0.0324439736628356,-0.03360635735293431,-0.027865160178033796,-0.018672868803772003,-0.0328254919272455,-0.03651597718938038,-0.03775874091234647,-0.038093570334953336,-0.016656017496880223,-0.05421665887732605
59,2009-07-28,-0.02559950303796434,-0.03698428537222676,-0.03771517700612964,-0.034823785200203024,-0.038371328980409375,-0.010954670370256502,-0.029385082010336926,-0.02946873104054951,-0.024102781186076644,-0.022929994974800902,-0.03562901755965923,-0.037589990823233804,-0.03523598069272143,-0.0479964390556068,-0.01948971838985608,-0.05655128539622174
60,2009-07-29,-0.014471881866303486,-0.023923906360156302,-0.026379251255298927,-0.02319621755182438,-0.026164793142758356,-0.006375457539281205,-0.0190278180692862,-0.01963942119725154,-0.017465187377854654,-0.015032093781420763,-0.02069091157176565,-0.029157113100887477,-0.027785620247198602,-0.02505682918418917,-0.011787811078043532,-0.03966637509609673
61,2009-07-30,-0.020916801290789034,-0.036083593194248156,-0.030606271546173,-0.029214877902080254,-0.031578375694009966,-0.010699847196576942,-0.02933918275460787,-0.026217635322730845,-0.017229488779598037,-0.017200941285878398,-0.03709356186028395,-0.03562805932704677,-0.03249967494427034,-0.046146223514075074,-0.018444959195972853,-0.053082272186179495
62,2009-07-31,-0.021461694505088353,-0.026443810295010146,-0.027706631528012927,-0.02336855936051156,-0.02342807966421811,-0.008445098423190352,-0.02182439117541026,-0.014435560822957487,-0.016631308597843345,-0.01925245234202457,-0.022348965542127508,-0.02164091078441052,-0.026733627562925175,-0.02585807420555536,-0.009785579718470858,-0.037651487940481114
63,2009-08-03,-0.029175147104476554,-0.04071915469798585,-0.03795523456786578,-0.03427533809819002,-0.03921271623657293,-0.012436615025665116,-0.034016165169859086,-0.03190606589515626,-0.021977045738779417,-0.026450612422841562,-0.04174568261383784,-0.03580239499158898,-0.03936223214886429,-0.050744953531254904,-0.02085800757465614,-0.05941181821101331
64,2009-08-04,-0.022306282826541356,-0.03162519588048749,-0.028561968806338038,-0.03325956511141963,-0.04063182044029886,-0.00738974905426056,-0.032690692617700134,-0.029284894551293125,-0.026871631519803776,-0.017850781642459606,-0.03320890128900835,-0.03442494343720902,-0.03673167562177716,-0.0377166714579588,-0.015263908454249329,-0.05097480777792138
65,2009-08-05,-0.021545306494666665,-0.030743701213163263,-0.024167813887185568,-0.027170811960899793,-0.031062222374828807,-0.008446160226185901,-0.0248183656798328,-0.029549606955046753,-0.02175343586565308,-0.017853432915807602,-0.02747943092438922,-0.028483629754278907,-0.03436438665809374,-0.03242180186363699,-0.015125022615216775,-0.046270940668173964
66,2009-08-06,-0.017256126815951407,-0.024304946921736223,-0.025721916248952748,-0.020868894020128533,-0.02621503733305466,-0.006949034346631365,-0.025183912400592125,-0.012962688583790198,-0.015346863788638577,-0.014518143339437791,-0.021640664724677523,-0.025919802364317356,-0.02750014470047994,-0.02925723271502123,-0.012207092075543442,-0.04026749970626493
67,2009-08-07,-0.015672449425680846,-0.024495684204669663,-0.019661418523061722,-0.02180657793400003,-0.02724577748278839,-0.009131603378533632,-0.018944837043638748,-0.022471128393636283,-0.016340214142301475,-0.010840906926552422,-0.019676126882310376,-0.02929242481055257,-0.025697927696729492,-0.023566443046343647,-0.01087001484726316,-0.03695027906566961
68,2009-08-10,-0.016592490420049285,-0.027284010723789626,-0.02488058167489798,-0.0210954870850607,-0.020118302731608313,-0.008628630421715936,-0.020994076892255194,-0.018699299919075332,-0.012612919753963945,-0.015340029020517013,-0.026110279841628375,-0.02576884706670733,-0.02410339234770898,-0.03308377398700446,-0.01176821358516916,-0.04099655476111259
69,2009-08-11,-0.025382273918690648,-0.029405070629039777,-0.03192145081886009,-0.03365345150357842,-0.03792641912154599,-0.009534045080867607,-0.026907390694712246,-0.02432212074661294,-0.026565827485357348,-0.02262038208340187,-0.02453255112941272,-0.02767309646966148,-0.035720298084606424,-0.02987500215036164,-0.01353122989726044,-0.046670206129048875
70,2009-08-12,-0.02268371202100344,-0.03442448010640436,-0.031302489687593936,-0.028257868094685962,-0.02800825242343919,-0.009295133929929002,-0.026471917452812268,-0.01921823898471687,-0.02115274382422834,-0.022971135764730012,-0.03358123596190588,-0.024886312787943753,-0.02938414909134746,-0.03690715902852691,-0.015039049849601874,-0.047545411379896436
71,2009-08-13,-0.019408052260772968,-0.02882665292703547,-0.025595786322542877,-0.028327401360090865,-0.032275155817597774,-0.007600317790598879,-0.023714132333308546,-0.028169267101921847,-0.02467497509302678,-0.01804852095684608,-0.02528226843541265,-0.030407866840602673,-0.03402868434077165,-0.030015576722846903,-0.015261024282599647,-0.04654392735443498
72,2009-08-14,-0.018778635000290467,-0.02842341162595939,-0.023780599933339343,-0.026508513966722824,-0.02931200824001656,-0.00801353195188214,-0.02300739961644387,-0.020909897442304447,-0.02416691279255502,-0.015393880298407069,-0.023451489666038647,-0.027402783083507243,-0.029454050022023667,-0.027487764186402322,-0.014023485797567776,-0.04093419315549604
73,2009-08-17,-0.014851872655296106,-0.021290032254096362,-0.020727622998714158,-0.015469962398693658,-0.01827772734128744,-0.005345300158838059,-0.018892454236435062,-0.011420028660962566,-0.013815480121662047,-0.01384551339108081,-0.018010966085291496,-0.02095586232738695,-0.02483779971756223,-0.02151017381786421,-0.009593857997472368,-0.029214393320049818
74,2009-08-18,-0.023628651460480876,-0.0324400769127322,-0.030858917039311484,-0.03196192410876123,-0.03599419521824156,-0.011244112440466733,-0.025214868162825723,-0.02976007165160194,-0.02568182843369683,-0.02260855498888275,-0.026192765169562624,-0.028125888694528117,-0.03663266366912666,-0.033843504774262095,-0.01747814918099474,-0.050821916510812935
75,2009-08-19,-0.017980130262653736,-0.02810371307654771,-0.02124349366474182,-0.023562499252228596,-0.03364693543836633,-0.008298382832304706,-0.020861202740791264,-0.02531778307593193,-0.02597227724297313,-0.01326725208293681,-0.01950123543724291,-0.02471426807855299,-0.029919522378128026,-0.02210629011820131,-0.01404463078770543,-0.0401390534337703
76,2009-08-20,-0.023380950459452546,-0.032186160373884116,-0.03017100648728188,-0.03156866435497692,-0.029753503548938923,-0.009508140150477606,-0.027635709701186034,-0.027187994910499735,-0.01890000618973672,-0.01705116099589743,-0.029070141629715794,-0.035831716620073145,-0.02858736178249288,-0.03860526679254228,-0.014013256535740377,-0.04826341509576388
77,2009-08-21,-0.016231298983710916,-0.027871531409367316,-0.027848707604638576,-0.021552376712071757,-0.027012001957903254,-0.008609286219224445,-0.02313964651210169,-0.017611544715802348,-0.015828333688193415,-0.0149582767626405,-0.025733073031846295,-0.025724087278735944,-0.023798769242697772,-0.03363218188029996,-0.012519574141240278,-0.04373402277601135
78,2009-08-24,-0.020832662208216182,-0.027531444529162116,-0.025373036301587513,-0.02754231569213508,-0.02781888979474554,-0.007397672738844262,-0.02690266743030943,-0.020684306968452654,-0.021762586555428554,-0.014546205703301958,-0.024408900525037146,-0.028104435685254444,-0.027315682595127025,-0.030411079504445528,-0.01113741112966861,-0.04184215839939386
79,2009-08-25,-0.01896430445161541,-0.030191305159192976,-0.024310333110181916,-0.022778491525160156,-0.027178289001586066,-0.008693099708907194,-0.02761756834090485,-0.02093332752478274,-0.015286066358933995,-0.013659525342595232,-0.028994605022926532,-0.027923409168984805,-0.026616596563276633,-0.03591100093099879,-0.013337114340344838,-0.04458244553894375
80,2009-08-26,-0.015589094548167984,-0.024037383615251918,-0.024873384690238462,-0.021869173315354654,-0.021266036497376684,-0.008084517240699743,-0.0183129805053367,-0.017927223524529308,-0.01639036766800634,-0.014124405067409493,-0.01904387585624008,-0.026130266648436384,-0.02480191306909184,-0.027729947078457814,-0.011367655967941925,-0.037888548019054
